vehicle_id,brand,timestamp,odometer_reading,engine_temp_c,engine_rpm,oil_pressure_psi,coolant_temp_c,fuel_level_percent,fuel_consumption_lph,engine_load_percent,throttle_pos_percent,air_flow_rate_gps,exhaust_gas_temp_c,vibration_level,engine_hours,brake_fluid_level_psi,brake_pad_wear_mm,brake_temp_c,abs_fault_indicator,brake_pedal_pos_percent,wheel_speed_fl_kph,wheel_speed_fr_kph,wheel_speed_rl_kph,wheel_speed_rr_kph,battery_voltage_v,battery_current_a,battery_temp_c,alternator_output_v,battery_charge_percent,battery_health_percent,vehicle_speed_kph,ambient_temp_c,humidity_percent,gps_latitude,gps_longitude,engine_failure_imminent,brake_issue_imminent,battery_issue_imminent,failure_date,failure_type
VEH0000,BMW,2023-01-01 03:02:00,31730.435926880127,90.56720163052026,2386.236628187002,58.98031005236281,95.20829620681593,30.188082436389973,4.116890103362961,19.400933119659406,0.0,41.17256967282922,600.7309778464019,1.6595080306347996,1094.8587674864386,1095.6850158680563,7.673474232936636,73.38306012975406,0,85.20742530989955,104.56832696354721,-4.626956805293403,81.91686834855363,67.96137493911289,12.464081802729453,29.621495977108438,15.085764527881395,14.111675737660729,54.75939809075537,90.78433042067637,107.3007152062754,26.711431589782933,43.37128217063331,33.14613778120518,80.84680164136684,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 03:28:00,31695.580156273492,87.29580633067798,2274.394464912495,52.69629704230081,87.31381981460207,59.81541194953357,2.668406041365552,59.234085955955265,10.517435702738819,53.08105764077797,681.6463553591504,1.4809121382993629,1094.3598368838836,1059.8118810503765,7.683154772928684,222.75031071535292,0,87.5955156113654,79.22387804685572,46.16530826686477,70.73815624781412,47.99614310646929,13.84004518664902,6.867743131764358,21.465158656924906,14.301160748122477,44.35404553560738,90.78758843260111,28.767353607639123,57.18096651490723,90.70657818315897,32.462601676953604,79.20747864026623,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 04:36:00,31525.984991913803,104.4097201643963,1112.4114425099901,49.80249058957412,89.57118107714331,86.01153923998888,3.0287931564002575,33.04520775128486,15.151404991047103,36.41129453157181,600.4955412418913,1.8075236361768352,1092.1212137631258,1074.4768237105698,7.712760476896217,70.74202178548623,0,68.95029883758494,-10.371691812475518,50.159443140850435,45.164485540410496,74.26236656586688,13.048078935307322,10.778793595730395,24.475987454914854,13.975372497724017,41.63333898487237,90.81116224049931,162.0180582457824,30.93908152643112,87.18078739781826,29.838301328130335,77.26780641326262,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 05:00:00,31610.055419636836,92.03918355275978,2167.13471250529,45.856352022438514,91.12263301592343,11.59206169416036,0.0,6.888612649888785,45.04387864503853,77.61488502734757,539.1944893601911,1.516493284345697,1093.6329544447105,915.537890284593,7.695022047153391,105.72629371686,0,28.338584702259638,36.92063443520849,73.51002630588155,78.78115397238508,46.52047522279321,11.695539248436882,-11.409847394302265,21.384608411491634,14.206415754148011,50.00256115942807,90.79677447901906,26.569130968241566,22.980703950153817,34.45075543794809,33.016161115718276,78.52795450283259,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 05:45:00,31941.971131255792,102.72390999710154,1865.3664514714876,36.19454331421868,87.19620705097498,68.50254393395059,6.7484153995346,43.65490715737698,4.779997019985856,61.64449689395002,333.60489040090147,0.9221076811992107,1097.4724604187616,932.1408648638709,7.6095287000991805,17.963318161753833,0,45.34883400742813,58.49451519124267,85.8386206820617,104.98317994581635,144.42432954722665,13.047568334514027,42.68270697521507,27.331397929898493,14.768135113442733,59.621954105489124,90.75371414521034,84.08633441435124,27.437736899996967,50.056891028676894,28.842536618228632,80.33271816784712,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 05:57:00,31804.681026876347,94.16853402293123,700.0,35.09098297382633,92.2343739439135,50.0564369716045,3.798702238787016,35.83257886908641,20.89838202538511,2.5997579594000513,346.66893131468345,1.0250425158086611,1095.6740289675602,1114.1177590203665,7.654911933470422,51.368792229626536,0,58.97158513242373,57.79120867768841,86.20034777932072,54.609309548484674,35.60314794396965,13.197138645963777,-11.150273602643601,25.949706767215147,14.56510811252115,68.52092343253008,90.77038147454128,110.8809605610311,25.93447236444538,57.70441978751456,28.31244750232131,84.12134936854662,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 06:14:00,31659.400596345044,98.32351936604657,2115.016178085147,42.54665783973171,85.574039128765,0.16600946553616547,1.9397391061362566,55.18685811995908,5.685423172616094,47.868987379935845,519.5075074111728,1.8683095411236745,1093.8557794281444,970.899953079858,7.692522717429396,135.02711117837543,0,90.59251965613214,21.41055916863965,90.38327900779174,34.29300625064333,52.80598084903532,13.308154798174224,3.0121688533335975,22.598457951178407,14.233046362354232,99.15582253120637,90.79327745465463,47.06301456023848,18.429185646599244,41.213046229137476,31.167424454589437,82.42114327423602,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 06:14:00,31892.98735666434,91.69818304394829,1828.2697636481357,53.94595684906669,87.9788991907977,72.39844820424395,7.518459879578274,27.666733963117387,45.08285019607074,80.38364104055675,289.55527796487434,1.1218671961506081,1097.1781898206157,1037.466619629966,7.612595828843143,157.87858781947068,0,6.767873302547056,91.41658765625978,90.66340116688501,20.655676145414965,-25.342868780041982,13.605964882697885,59.03791838521003,21.7607007490105,14.258407214475598,98.98380670901523,90.75737508505476,97.9748822850799,26.91688677111842,61.7139826952362,29.788428072121956,82.0374060336926,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 07:12:00,31790.226646905023,89.84171561516436,2028.0144689839158,34.19050719176292,91.22811604623577,24.604314153000807,2.1824220379494625,38.504223178359865,39.55823442355626,56.70670801452548,568.9215017445497,1.5572118269390374,1095.2475937987742,1094.5051340800962,7.6634026142343865,73.20978591024299,0,17.010469176577736,96.20594214157546,79.70249977859939,44.37321939050296,121.05588618381273,13.27756558917948,-10.792302956527777,24.100154092416386,14.345334282591974,71.52696775378132,90.77487153133787,64.61050691489794,24.56126169108463,58.227245962287355,33.25714027458725,82.89885022561195,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 07:17:00,31876.219200121766,93.86365470111744,2257.202383232962,45.78418612559296,92.74952186984162,15.117560651259476,7.944906008943761,29.902355997347644,28.623624512757065,53.2067007972612,517.9873186985408,1.341028261316224,1096.2767107540863,1007.1300049239176,7.636732462936385,150.3694750471107,0,4.535352518596369,4.458682660518662,99.91173322023468,89.69086034836558,49.65281239421737,13.370895793928034,20.047624875928562,24.566531735376486,13.958140369572392,43.98674759671865,90.7665472070238,73.85119572703292,34.522912996760915,65.37559524810882,28.346150489033207,84.33544673566071,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 08:20:00,31964.838614306755,101.50441610807283,2065.4878201542083,44.467414574850444,89.73511518080507,42.856104574093436,5.389809587228919,36.22809360316725,46.01581768169604,25.688430514720558,462.3643859937993,1.861727394785704,1098.088148829664,1146.8637776613818,7.597231421139623,24.685208158601675,0,2.447451248845278,-14.662652989126045,96.21212516218613,57.80451190852421,88.04025929458983,13.11137290149311,-10.353785481516027,25.2197143295882,14.551260182014191,53.07749000992183,90.74792682729282,107.71977452898747,34.955055088599686,40.10117637621893,30.146495258623144,77.81177014433236,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 09:40:00,31878.804881656917,92.85494846273252,2820.237917740099,50.22179184836613,88.28638549441948,12.210927831274487,1.2932438300977118,39.453362822338654,52.5248102949767,18.19121786663162,460.13551730557583,1.8332531646227728,1096.5585121698064,973.8811503688388,7.628383800930261,6.915124696924337,0,39.91011136616104,17.386687613976065,7.794740123915027,69.41408606391711,82.25432918400443,12.83050874403817,21.00212095788561,31.318994734053923,14.10955108883408,52.88650124540629,90.76426283974226,29.249352285859402,36.483704892216345,57.60066106522178,33.316994857860784,75.51208998169447,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 11:00:00,31683.242860379214,97.92431788305527,1769.893083859432,36.9712890990696,87.4708258072017,48.10196895614547,1.3982732982411,55.94113248010832,54.27419850227395,83.84974393130446,494.81175503375175,0.8496368599028516,1093.8959106668535,1059.6699039746538,7.690974398875746,27.70283957705903,0,32.02670096547775,77.50275442020262,74.32810335939874,96.36061950778382,118.5618359791168,12.564913407291701,-14.020541933321628,26.268424363437457,14.034983728466353,82.21660179992786,90.79137234944353,81.37437500779635,35.812589053553694,53.25252057792798,33.84044649618896,75.0035938803633,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 12:18:00,31848.19658134699,96.71447909899308,2655.746258704303,35.5766830438254,93.50676207709301,80.60473078730944,6.53984611644611,31.781011967567473,63.59382921972084,55.85896903185555,467.2933666350163,1.069420959553865,1096.0168284748804,1210.1029880836804,7.645260915690888,20.82398905825721,0,43.8878259773578,105.02201041854374,75.03528856303964,55.34575934750602,47.67514974135323,12.471667084901094,12.529471723126829,26.659322212610526,13.643988533439014,75.82722523261495,90.76929406416454,66.84260747243306,33.0820235152481,49.46256700827264,32.07513986777122,82.71507190067405,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 13:32:00,32119.65562422502,91.06488509072025,2848.00076056234,45.912132569053355,85.21017211717712,62.60009879470662,1.8278511528807688,30.68194791408992,22.70543202376824,59.81018062349877,240.9865791087216,2.284178072877811,1098.6657637032565,1033.7585761363164,7.57649936202921,31.612412400648147,0,70.39570238401114,42.45882337977704,29.355469595980537,115.77609502737431,82.62341118731457,13.525400617726858,14.143912940469143,27.604776786700718,13.858610121743322,42.029867694345015,90.74093951807697,11.220329523832085,24.48806476766083,42.43655245328431,33.19180999338501,83.777084754782,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 15:36:00,32313.383178259228,105.76941460228187,2749.2793113841217,32.482759465053334,88.88510041696932,13.373363767290392,3.4903612564196913,24.03105269766908,8.570689461094638,21.78722483247447,322.7809442189533,0.4837365388855084,1100.5383011468718,1016.9897185371995,7.539450594310827,56.25647752846624,0,7.058368496394185,21.285728427299787,37.26530889281568,65.44442242143913,84.27247180413084,12.163137065808188,-5.227293828324269,26.60115539580048,14.183734470009583,56.20961640288954,90.71816317939914,101.14643714341604,36.85447175688707,66.24627650818434,34.09425112440612,80.5424647661033,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 16:27:00,31880.231180842573,104.10141035851476,2104.9624223475375,48.886521042140124,93.0167046169579,62.100110981432735,2.2191496203890857,15.834657471768963,42.77927460346392,53.668222174853476,294.97847881714216,1.889998811818866,1097.0075622869062,1007.9095071727063,7.621389796518974,49.24651116996274,0,57.871483546974666,97.98959107411935,78.06151588614608,64.0113898604278,78.16029676767597,12.514171731763403,-26.937232391769825,25.36052829015403,14.922911011258273,60.4084155123343,90.76210528006517,131.80469781215476,27.318615445388495,79.50414334779929,32.89315510314134,78.43903607870938,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 19:12:00,32198.016756669625,106.86018356510012,2059.311211714769,45.63322563110795,97.18715700902393,24.680430807583132,2.521756516027754,67.49870238374989,0.0,80.53902525792628,254.23781846655876,2.2880727895721944,1099.3914117986237,855.1427296275965,7.561604443271983,155.74273971948918,0,46.330412993200135,57.372749131386854,81.03997476537046,98.3837608799143,82.00782414778153,13.234557378232562,-4.795955967414844,21.960745696553744,14.331668046277828,43.397566102404916,90.73028105157368,85.95312576743933,41.98209670768499,52.42277741737384,34.34709428644688,75.96223203000655,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 19:36:00,32073.346056101804,102.33087278397991,700.0,41.63293178736082,83.88427067960356,78.27191649229206,7.797656216605734,27.593292154667793,18.975030626448373,34.276158392459294,547.0347794606039,1.192163574501015,1098.6045970393259,868.6872898299202,7.585317857746687,120.23539404953812,0,86.21127236927568,91.67642476343381,77.34754698828309,54.24363848076885,60.861121397762815,12.149310519940293,49.058349371529076,27.91582162703279,13.820817887552245,55.523050126252464,90.74321027088153,75.128424568746,37.891284165504906,48.238060366570586,29.443224119133582,77.49066482915838,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 22:00:00,31958.508702491672,93.94453465543124,2089.974001004795,42.39736771509889,88.63940673324171,78.52939752682221,7.82293799273534,56.22824344966189,18.619552436072645,78.31755675469566,452.0501477617409,1.4289134220970936,1097.6086039231466,1057.7715006315245,7.60400412813522,58.22496990497386,0,64.1887389152183,53.588521545795494,31.99369901983684,34.06240177116847,137.09482484165162,13.221490999466045,-40.50962611331531,26.290532762798414,14.553553636999792,82.427387466397,90.74947438048062,20.54556691821653,22.829753188465208,55.10753758787676,34.44708497281035,84.26384425519012,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 22:03:00,32024.06835888246,103.73879361075753,1207.067775153814,44.638409541101886,92.28082671708891,34.88150641463885,5.238021359530177,37.949815559243525,56.90902932823626,48.34792664207234,503.49759056498243,1.8895627849676662,1098.5253405440699,1072.3739828390346,7.589580424240949,104.33286815831872,1,62.77904819786262,59.48424807021441,68.80044989168546,72.883491193425,42.06381259227869,12.964852755436766,-22.869884529043325,26.79747050507659,14.455301655036836,80.88548673609338,90.74507001757814,82.87662441375974,46.15531612042345,54.075230865107265,32.234015603883876,82.59779574269014,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 22:06:00,31999.77582808526,98.9215674815614,1347.7993396232614,51.63421678898378,88.77469840931143,56.361862691804085,5.066137098784916,30.157292242882168,47.47397949212878,58.700266170559075,388.38675022858774,1.3261932442467685,1098.233620966168,943.4418967071178,7.595417873186332,94.59036874552011,0,51.49372682511311,80.84135075544803,113.06207156876113,69.16086533562378,19.84774251223103,12.123376722186856,-4.74355459555257,26.53484978735898,13.883456198226638,84.001690327727,90.74627201354073,116.79993736863295,36.25026856615325,58.86882991812049,29.333393903958104,77.97036532698293,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-01 22:44:00,32153.3511083126,99.8799879270559,1616.0999590942338,31.695063319929375,90.80927553436395,70.8679047138673,8.399803071288849,82.44642214746295,8.638304546945093,30.5347234705869,294.4701212782152,1.225028003266005,1099.1247910843715,1004.9508445794385,7.567696596684953,119.63998154115083,0,2.247964017457449,69.66829893668577,62.2150690353744,60.00886522117985,19.13325802796053,11.974892082786727,10.559282523582981,28.361245038140723,14.151858441250901,84.05114133073607,90.73388254684423,5.599215347370418,22.453906426499223,57.43725016280851,32.58674801335801,80.9705148634198,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-02 01:00:00,32138.832572213036,96.71618672204374,2687.287643041871,41.32961768600627,87.05485204724016,15.490377394652166,6.790368965793476,68.33359952806322,0.0,40.35679355700053,595.8777804021815,2.0592106704228375,1098.9060820436555,1097.280624653597,7.57129990803049,-0.5752109788255382,0,88.40653739903321,52.222501238139465,71.41415772031338,85.77284137866522,78.678798702313,12.685959557500892,16.94515067472362,29.08760360840094,14.477377134076775,73.68965139644652,90.73640045573663,122.86117867456404,16.038290558283453,61.933315404756286,28.049425945841683,81.23824953633883,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-02 04:03:00,32209.916770384527,95.56290009487986,1531.5421457384496,31.876217379582627,92.08777669804795,1.9478814729935956,2.8480793004022256,19.42732985166167,54.2068510671845,55.90552366244086,707.858925616989,1.4737094177299863,1099.4998480771512,985.0427639569733,7.556620490303456,107.02003862614586,0,55.119991618623786,19.374407107096985,27.55384194608275,80.55587184231582,80.6244496573887,11.914220501975317,26.021346817887867,24.84417837853163,14.204317469646766,44.729035522510024,90.72771016412173,93.9977085693301,21.37421704843119,91.51720073870317,32.135486742557404,81.35593470613377,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-02 08:05:00,32296.765940083347,88.2301785440794,1013.6188393483368,41.4092224087994,89.9702846107972,10.11427100493224,6.1109874228976055,54.83657786186891,25.923936348439156,70.28556112123654,524.0449937763864,1.4663665678136826,1100.0755345982489,1050.6381175385445,7.548871570532271,113.26931607961797,0,90.64120618073107,46.060326851616544,62.185720145480914,98.89567795197408,45.23631588311167,13.308056805344052,50.7015005088574,22.055391097965035,14.078556875234552,82.77662154072144,90.72232741960637,37.37884969664968,26.63749518811173,47.58714006389883,30.22662431946246,82.00004586010134,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-02 09:26:00,32251.57499721708,92.4876216547835,1579.2442823856907,37.16061179239559,83.73646088346788,53.44678281022374,8.274689225396454,27.134290779144195,0.0,38.77295924020128,625.0389258359203,0.8283443924293522,1099.9294085980837,1119.5430026822887,7.551854502388475,111.09679005577482,1,14.510988863564322,52.45180952557724,101.14201380356702,84.82753175771893,62.34677964942714,13.307796436351985,-17.359266271813457,23.213020293053887,14.65388351632177,91.85733457046152,90.7234601376796,98.26268735500832,35.55360391650271,78.75032106160661,29.544866209218227,76.94986332231018,0,0,0,2050-01-01 00:00:00,No Failure
VEH0000,BMW,2023-01-02 10:32:00,32339.1170896434,99.48974885812349,700.0,54.84421974728033,92.06815478069677,72.43004527082581,3.740999674831432,40.05256335773299,32.04032821695213,45.58890631464619,503.72209154581526,1.4826005596490681,1101.019710427309,953.3648793869942,7.533784054611235,63.783709337916854,0,7.354474738303606,103.46973614046391,86.6595535277281,90.13336337127697,72.67037770564681,12.737137211084644,46.983432148481846,35.83638680441281,14.380835289789111,58.664144611318775,90.71656511435489,55.93532593658912,39.921612702575786,32.77712245635162,28.25424683493117,83.95832745993137,0,0,0,2050-01-01 00:00:00,No Failure
VEH0001,Honda,2023-01-01 00:00:00,39279.98344233143,89.16264487267478,1847.4039108608322,39.66896003428929,94.57257500349907,18.016868460016,0.2551304859571468,37.4430713454348,14.222490788850987,34.846446328979866,386.8827976907412,1.8753716470458834,4389.640329821387,1054.2388867039665,9.501931189552067,44.91724570953883,0,58.12683605986503,87.62595161433387,126.41460606871031,33.72940685894203,86.47926142307311,12.582833313848893,41.274143524798845,23.74245224576017,14.068454673625476,94.77285345063635,92.51774406868381,51.64940918193044,29.01470426398654,80.49596373313062,34.88772347258556,77.80539953859942,0,0,0,2050-01-01 00:00:00,No Failure
VEH0001,Honda,2023-01-01 00:24:00,39285.22694883734,91.71515676386204,2779.749190685405,22.782332662268544,88.72223988755808,60.39601985952031,6.402339857133477,33.848675145053775,17.71212068393871,67.70086947885801,583.30129664751,0.8307099940280271,4390.077484323988,902.3740667143891,9.499119675924717,26.56024078092512,0,52.42245037363615,71.19972181921722,113.08956741230591,89.04001963399062,90.39405848890655,12.24035370661518,15.333463868628392,23.964119402802957,14.029520895274977,51.33603142637908,92.51536628521923,61.9351312327323,19.084154255151464,55.66939208472747,32.248617754080534,76.90893097867993,0,0,0,2050-01-01 00:00:00,No Failure
VEH0001,Honda,2023-01-01 00:28:00,39322.66460359934,87.4763571280787,2655.567958172317,37.644180085900175,89.7008932971073,13.63775542218203,2.562925757768404,74.21557014673806,1.223553550223059,32.53169227848623,384.0217029477639,1.4222998776457731,4390.159005812785,900.9067131933309,9.497367568294276,109.756631034793,0,89.52632054827346,82.39736113275987,96.31350847091949,104.50384843814467,54.91672728066189,12.420446977529076,2.017086452180439,24.87720174373692,14.51511686407275,45.04581367409759,92.51407183259396,88.9992383071954,28.155359620951124,87.21688217744202,30.444406879456086,78.55950963705487,0,0,0,2050-01-01 00:00:00,No Failure
VEH0001,Honda,2023-01-01 00:35:00,39484.29924513922,97.05072495847025,2972.163608673068,39.03218369552779,90.25755618916672,91.96524063312106,6.399173238530773,51.22362464112735,64.85865499479732,74.55271167623827,511.651853361355,0.6999883167571681,4391.891798509435,1029.2618754896976,9.469293402360746,74.16348523085381,0,61.868921795421194,49.41603745856558,77.44921734240003,29.95382878493843,65.09995721917001,12.100239518665939,-7.89701721765632,20.74555061029352,14.306642178062878,45.13029053152183,92.49607813514102,90.95759987575588,32.728912600831016,50.520459982345166,28.792667497549267,81.23375760088324,0,0,0,2050-01-01 00:00:00,No Failure
VEH0001,Honda,2023-01-01 01:06:00,39634.793316929485,97.21414063437084,2047.4366316489536,45.366345839649796,89.65347735137262,27.044394514468962,2.4494844817640677,12.22582122143514,32.848877147527475,43.50849370077861,515.1693783202004,1.3891478969612292,4392.867860110113,1114.5202333305738,9.456393391293139,74.19808076538995,0,44.33965749539659,38.20565590757157,115.91289899767057,89.65472103130037,50.1680881562147,13.325610847356902,36.092210248558075,23.87937266238324,14.838933260363994,99.31172011715523,92.48429433520101,60.975790710322585,42.51269390293094,56.948269451800066,33.04607220165558,83.18941879535579,0,0,0,2050-01-01 00:00:00,No Failure
